url_path,views_total,views_unique
/floneum/floneum,435,265
/floneum/floneum/tree/main/interfaces/kalosm,173,104
/floneum/floneum/releases/tag/v0.2.0,107,58
/floneum/floneum/tree/main/interfaces/kalosm/examples,78,45
/floneum/floneum/tree/main/floneum/floneum,75,46
/floneum/floneum/issues,58,29
/floneum/floneum/tree/main,48,30
/floneum/floneum/tree/main/models,40,21
/floneum/floneum/tree/main/floneum,35,29
/floneum/floneum/blob/main/interfaces/kalosm/examples/transcribe.rs,34,24
