url_path,views_total,views_unique
/floneum/floneum,371,208
/floneum/floneum/tree/main/interfaces/kalosm,131,71
/floneum/floneum/tree/main,61,31
/floneum/floneum/tree/main/interfaces/kalosm/examples,51,36
/floneum/floneum/releases/tag/v0.2.0,44,26
/floneum/floneum/issues,36,16
/floneum/floneum/tree/main/models,30,21
/floneum/floneum/blob/main/interfaces/kalosm/examples/tools.rs,30,19
/floneum/floneum/tree/main/interfaces,30,15
/floneum/floneum/tree/main/floneum/floneum,27,25
