url_path,views_total,views_unique
/floneum/floneum,409,216
/floneum/floneum/tree/main/interfaces/kalosm,162,100
/floneum/floneum/tree/main/interfaces/kalosm/examples,69,41
/floneum/floneum/tree/main,66,38
/floneum/floneum/blob/main/interfaces/kalosm/examples/chat.rs,53,25
/floneum/floneum/releases/tag/v0.2.0,48,30
/floneum/floneum/tree/main/interfaces,44,27
/floneum/floneum/issues,43,16
/floneum/floneum/tree/main/floneum/floneum,42,35
/floneum/floneum/tree/main/models,30,21
