url_path,views_total,views_unique
/floneum/floneum,489,283
/floneum/floneum/tree/main/interfaces/kalosm,223,127
/floneum/floneum/releases/tag/v0.2.0,112,54
/floneum/floneum/tree/main/interfaces/kalosm/examples,93,53
/floneum/floneum/tree/main/floneum/floneum,91,56
/floneum/floneum/tree/main,68,46
/floneum/floneum/issues,53,31
/floneum/floneum/tree/main/floneum,49,33
/floneum/floneum/tree/main/interfaces,42,22
/floneum/floneum/blob/main/interfaces/kalosm/examples/chat.rs,35,27
