url_path,views_total,views_unique
/floneum/floneum,450,243
/floneum/floneum/tree/main/interfaces/kalosm,185,115
/floneum/floneum/tree/main/interfaces/kalosm/examples,74,45
/floneum/floneum/tree/main,65,38
/floneum/floneum/tree/main/floneum/floneum,53,43
/floneum/floneum/releases/tag/v0.2.0,53,34
/floneum/floneum/blob/main/interfaces/kalosm/examples/chat.rs,49,23
/floneum/floneum/issues,43,18
/floneum/floneum/tree/main/interfaces,37,27
/floneum/floneum/blob/main/Cargo.toml,34,23
