url_path,views_total,views_unique
/floneum/floneum,700,386
/floneum/floneum/tree/main/interfaces/kalosm,267,154
/floneum/floneum/tree/main/interfaces/kalosm/examples,108,66
/floneum/floneum/releases/tag/v0.2.0,80,46
/floneum/floneum/tree/main,73,48
/floneum/floneum/tree/main/interfaces,73,35
/floneum/floneum/tree/main/floneum/floneum,72,56
/floneum/floneum/issues,70,38
/floneum/floneum/blob/main/interfaces/kalosm/examples/chat.rs,50,35
/floneum/floneum/tree/main/floneum,46,27
