url_path,views_total,views_unique
/floneum/floneum,444,231
/floneum/floneum/tree/main/interfaces/kalosm,167,113
/floneum/floneum/tree/main/interfaces/kalosm/examples,73,46
/floneum/floneum/tree/main,59,35
/floneum/floneum/releases/tag/v0.2.0,55,31
/floneum/floneum/tree/main/floneum/floneum,47,37
/floneum/floneum/blob/main/interfaces/kalosm/examples/chat.rs,43,24
/floneum/floneum/tree/main/interfaces,40,29
/floneum/floneum/issues,38,16
/floneum/floneum/tree/main/floneum,33,26
