url_path,views_total,views_unique
/floneum/floneum,437,267
/floneum/floneum/tree/main/interfaces/kalosm,184,105
/floneum/floneum/releases/tag/v0.2.0,113,60
/floneum/floneum/tree/main/interfaces/kalosm/examples,93,50
/floneum/floneum/tree/main/floneum/floneum,80,49
/floneum/floneum/tree/main,58,36
/floneum/floneum/issues,53,29
/floneum/floneum/tree/main/floneum,41,33
/floneum/floneum/tree/main/models,39,20
/floneum/floneum/blob/main/interfaces/kalosm/examples/transcribe.rs,33,24
