url_path,views_total,views_unique
/floneum/floneum,436,221
/floneum/floneum/tree/main/interfaces/kalosm,149,102
/floneum/floneum/tree/main/interfaces/kalosm/examples,64,41
/floneum/floneum/tree/main,59,34
/floneum/floneum/releases/tag/v0.2.0,57,31
/floneum/floneum/tree/main/floneum/floneum,49,38
/floneum/floneum/issues,47,17
/floneum/floneum/blob/main/interfaces/kalosm/examples/chat.rs,38,22
/floneum/floneum/tree/main/interfaces,37,24
/floneum/floneum/tree/main/floneum,36,27
