url_path,views_total,views_unique
/floneum/floneum,815,412
/floneum/floneum/tree/main/interfaces/kalosm,297,178
/floneum/floneum/tree/main/interfaces/kalosm/examples,120,67
/floneum/floneum/issues,99,47
/floneum/floneum/tree/main/floneum/floneum,87,62
/floneum/floneum/tree/main,82,48
/floneum/floneum/tree/main/interfaces,78,39
/floneum/floneum/releases/tag/v0.2.0,77,48
/floneum/floneum/blob/main/interfaces/kalosm/examples/chat.rs,51,37
/floneum/floneum/pulls,51,17
