url_path,views_total,views_unique
/floneum/floneum,452,265
/floneum/floneum/tree/main/interfaces/kalosm,157,100
/floneum/floneum/releases/tag/v0.2.0,81,51
/floneum/floneum/tree/main/floneum/floneum,74,50
/floneum/floneum/tree/main/interfaces/kalosm/examples,73,43
/floneum/floneum/issues,57,26
/floneum/floneum/tree/main,50,36
/floneum/floneum/tree/main/models,38,20
/floneum/floneum/blob/main/interfaces/kalosm/examples/chat.rs,36,21
/floneum/floneum/tree/main/floneum,29,22
