url_path,views_total,views_unique
/floneum/floneum,542,322
/floneum/floneum/tree/main/interfaces/kalosm,246,138
/floneum/floneum/releases/tag/v0.2.0,106,49
/floneum/floneum/tree/main/interfaces/kalosm/examples,90,50
/floneum/floneum/tree/main/floneum/floneum,82,55
/floneum/floneum/tree/main,70,48
/floneum/floneum/issues,55,31
/floneum/floneum/tree/main/floneum,53,31
/floneum/floneum/tree/main/interfaces,45,23
/floneum/floneum/blob/main/Cargo.toml,38,24
