url_path,views_total,views_unique
/floneum/floneum,450,265
/floneum/floneum/tree/main/interfaces/kalosm,211,121
/floneum/floneum/releases/tag/v0.2.0,115,56
/floneum/floneum/tree/main/floneum/floneum,87,54
/floneum/floneum/tree/main/interfaces/kalosm/examples,86,49
/floneum/floneum/tree/main,61,42
/floneum/floneum/issues,47,28
/floneum/floneum/tree/main/floneum,46,30
/floneum/floneum/tree/main/interfaces,35,18
/floneum/floneum/blob/main/interfaces/kalosm/examples/chat.rs,32,25
