url_path,views_total,views_unique
/floneum/floneum,447,242
/floneum/floneum/tree/main/interfaces/kalosm,173,115
/floneum/floneum/tree/main/interfaces/kalosm/examples,74,48
/floneum/floneum/tree/main,63,35
/floneum/floneum/tree/main/floneum/floneum,53,42
/floneum/floneum/releases/tag/v0.2.0,50,28
/floneum/floneum/tree/main/interfaces,41,29
/floneum/floneum/blob/main/interfaces/kalosm/examples/chat.rs,41,22
/floneum/floneum/tree/main/floneum,38,27
/floneum/floneum/issues,38,16
